月份/地点,白纸坊预测,白纸坊实际,朝外预测,朝外实际,朝阳门预测,朝阳门实际,大红门预测,大红门实际,德胜预测,德胜实际,东华门预测,东华门实际,东铁营预测,东铁营实际,广安门外预测,广安门外实际,建外预测,建外实际,劲松预测,劲松实际,酒仙桥预测,酒仙桥实际,六里屯预测,六里屯实际,卢沟桥乡预测,卢沟桥乡实际,马家堡预测,马家堡实际,南磨房预测,南磨房实际,前门预测,前门实际,曙光预测,曙光实际,王佐镇预测,王佐镇实际,西罗园预测,西罗园实际,西长安街预测,西长安街实际,香河园预测,香河园实际,亚运村预测,亚运村实际,右安门预测,右安门实际,月坛预测,月坛实际
21.0,1.3593594,1.3593594,227.73337,227.73337,30.744133,30.744133,2338.0518,2338.0518,951.93463,951.93463,490.81345,490.81345,257.45364,257.45364,459.18442,459.18442,683.5169,683.5169,671.3834,671.3834,878.32324,878.32324,674.3089,674.3089,1664.6678,1664.6678,419.31754,419.31754,451.5101,451.5101,40.798717,40.798717,2.92993,2.92993,712.37506,712.37506,289.42746,289.42746,902.8324,902.8324,426.64578,426.64578,6.3993993,6.3993993,279.44705,279.44705
22.0,1.3593594,1.3593594,324.54187,324.54187,49.770046,49.770046,1754.2251,1754.2251,904.07196,904.07196,559.1665,559.1665,209.00471,209.00471,442.46188,442.46188,823.6685,823.6685,746.60944,746.60944,855.4325,855.4325,649.1975,649.1975,1712.4772,1712.4772,306.36633,306.36633,466.81863,466.81863,30.842216,30.842216,2.92993,2.92993,224.94164,224.94164,230.68483,230.68483,894.309,894.309,436.8144,436.8144,6.3993993,6.3993993,148.51793,148.51793
23.0,32.180885,32.180885,91.02379,91.02379,31.197718,31.197718,2093.1936,2093.1936,960.929,960.929,512.5158,512.5158,71.66867,71.66867,536.94037,536.94037,345.59848,345.59848,658.01556,658.01556,763.85297,763.85297,416.1086,416.1086,1275.2308,1275.2308,281.73444,281.73444,410.62393,410.62393,54.894604,54.894604,6.96583,6.96583,1168.0742,1168.0742,283.81775,283.81775,881.78296,881.78296,293.04,293.04,6.3993993,6.3993993,273.1898,273.1898
24.0,1.3593594,1.3593594,349.81796,349.81796,63.7408,63.7408,2513.2466,2513.2466,1296.8909,1296.8909,594.91724,594.91724,259.75214,259.75214,679.712,679.712,691.903,691.903,453.9079,453.9079,524.22424,524.22424,260.5044,260.5044,3012.6667,3012.6667,267.86798,267.86798,264.69727,264.69727,35.12297,35.12297,39.465546,39.465546,510.73474,510.73474,515.66486,515.66486,1009.2784,1009.2784,125.1758,125.1758,259.06342,259.06342,116.94661,116.94661
25.0,16.109943,16.109943,306.54495,306.54495,8.796797,8.796797,492.71866,492.71866,1021.59735,1021.59735,106.83483,106.83483,7.3793793,7.3793793,858.09674,858.09674,201.58778,201.58778,874.4011,874.4011,1143.8763,1143.8763,261.58102,261.58102,743.3719,743.3719,137.36473,137.36473,203.59859,203.59859,10.712712,10.712712,38.39249,38.39249,397.57907,397.57907,172.61288,172.61288,383.53067,383.53067,328.90765,328.90765,183.01184,183.01184,166.4793,166.4793
26.0,16.109943,16.109943,306.54495,306.54495,8.796797,8.796797,492.71866,492.71866,1021.59735,1021.59735,106.83483,106.83483,7.3793793,7.3793793,858.09674,858.09674,201.58778,201.58778,874.4011,874.4011,1143.8763,1143.8763,261.58102,261.58102,743.3719,743.3719,137.36473,137.36473,203.59859,203.59859,10.712712,10.712712,38.39249,38.39249,397.57907,397.57907,172.61288,172.61288,383.53067,383.53067,328.90765,328.90765,183.01184,183.01184,166.4793,166.4793
27.0,1.3593594,1.3593594,589.5689,589.5689,51.32763,51.32763,2397.4966,2397.4966,1252.7264,1252.7264,518.0402,518.0402,429.57608,429.57608,632.97064,632.97064,746.45447,746.45447,567.35583,567.35583,572.0369,572.0369,408.0724,408.0724,2862.987,2862.987,297.6585,297.6585,248.92412,248.92412,32.810585,32.810585,37.765415,37.765415,435.75653,435.75653,565.2554,565.2554,810.92206,810.92206,195.89328,195.89328,278.22626,278.22626,162.03177,162.03177
28.0,31.561337,31.561337,18.944946,18.944946,30.66497,30.66497,1165.2838,1165.2838,910.7131,910.7131,316.01898,316.01898,7.3793793,7.3793793,624.0565,624.0565,44.046047,44.046047,665.91394,665.91394,724.37085,724.37085,67.208206,67.208206,889.7023,889.7023,98.288666,98.288666,262.06424,262.06424,37.070023,37.070023,31.924215,31.924215,1043.1967,1043.1967,177.46327,177.46327,732.5717,732.5717,122.17657,122.17657,29.919008,29.919008,226.96997,226.96997
29.0,1.3593594,1.3593594,155.16927,155.16927,20.793203,20.793203,2632.681,2632.681,975.0602,975.0602,525.119,525.119,271.20346,271.20346,481.3781,481.3781,570.39105,570.39105,675.8925,675.8925,851.07227,851.07227,661.648,661.648,1562.5437,1562.5437,459.8629,459.8629,444.33542,444.33542,55.979034,55.979034,2.92993,2.92993,1097.6969,1097.6969,327.166,327.166,909.53625,909.53625,405.8667,405.8667,6.3993993,6.3993993,329.73978,329.73978
30.0,1.3593594,1.3593594,349.81796,349.81796,63.7408,63.7408,2513.2466,2513.2466,1296.8909,1296.8909,594.91724,594.91724,259.75214,259.75214,679.712,679.712,691.903,691.903,453.9079,453.9079,524.22424,524.22424,260.5044,260.5044,3012.6667,3012.6667,267.86798,267.86798,264.69727,264.69727,35.12297,35.12297,39.465546,39.465546,510.73474,510.73474,515.66486,515.66486,1009.2784,1009.2784,125.1758,125.1758,259.06342,259.06342,116.94661,116.94661
